1,-2.1890001991061334
2,-5.4301178100655
3,-2.185163917609283
4,-5.203186148482104
5,-8.292099400900012
6,-30.957911087533198
7,-34.4245410248746
8,-25.780263092591074
9,-33.78170519753902
10,-32.78745496271531
11,-31.36615746114617
12,-10.010391759768662
13,-9.915213634585355
14,-33.65503959892234
15,-34.02826432380852
16,-33.69591735407366
17,-29.069295279568916
18,-26.133233885887112
19,-33.893478998575375
20,-32.31588984550751
21,-26.558752329423886
22,-31.2504761774093
23,-22.39191843482009
24,-31.289040011187566
25,-29.853834017144248
26,-23.64664343343484
27,-23.77096157026319
28,-28.876834354098868
29,-26.01754237300906
30,85.6778899058219
31,-17.693377255850486
32,83.60839591066028
33,-33.28345449043515
34,-28.913520818933748
35,-34.67616032189103
36,-34.40156583796979
37,-34.23536728883537
38,-34.69628492882157
39,-32.52547020114404
40,-32.410479045001715
41,-34.0983310195847
42,-30.955318228191967
43,-28.531311942643644
44,-27.061787648332285
45,-31.06680741174465
46,-24.159223764666063
47,-27.73751341716517
48,-31.487804585081356
49,-22.10051917705519
50,-15.230809441255376
51,89.88416539628025
52,82.78116871057283
53,93.81168802697958
54,87.66875166754733
55,-27.757012948215092
56,89.76097857640443
57,-24.758887412076785
58,-28.077524947170136
59,81.76022833061504
60,88.22882742045405
61,89.04112160118682
62,87.60821511742266
63,90.91602061529527
64,83.16021569859822
65,93.97197028586586
66,93.56250955020793
67,93.41302370218985
68,88.35206839868492
69,93.64935887624779
70,81.9952741435381
71,84.43714494032564
72,82.10541233318438
73,93.29379427752667
74,92.17482463270356
75,93.6794790318838
76,89.82984139014056
77,93.33289627547845
78,93.50544863565918
79,85.10440499382042
80,87.61616800164559
81,89.34750453477118
82,93.30825711738697
83,93.1065288226221
84,93.57224217893062
85,93.34124704934608
86,87.91457244232974
87,86.70078793045597
88,93.66266549922726
89,90.68472050167061
90,94.02256534280939
91,91.57294820734563
92,93.41540293166597
93,93.01366849769457
94,93.75957890136124
95,87.74943169056564
96,83.56048804260772
97,86.64256065811242
98,93.10480120640689
99,93.61319765047341
100,93.33124189431578
101,93.20849242688412
102,81.50035602207171
103,86.92611833025687
104,93.20807446112606
105,83.43747576264454
106,81.9636648021986
107,87.66923911999116
108,93.43805131935237
109,89.21792411857406
110,93.37251618868936
111,89.32084939520844
112,93.63390008521583
113,84.34021761715738
114,92.76123359209727
115,90.15953904369546
116,88.69609336852157
117,87.56217536079163
118,93.23807350692634
119,87.34464856597913
120,75.06855067109933
121,86.67711893979639
122,92.03380113857146
123,82.00960271524656
124,94.84235063165227
125,91.47491582333656
126,81.76640304409935
127,77.76808938573895
128,76.66631216139827
129,93.04231662387153
130,93.23892174372722
131,93.03453252689862
132,93.67321289101822
